net_user,age,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,subscription_spending_$,posts,playlists,shouts,adopter,tenure,good_country,age_category,gender,songsListened_monthly,social_activity
la-in,23.0,20.0,22.94117647,0.4,4.0,0.0,30629,646,0,1,1.0,0,52.0,False,Adults,Female,577.9056603773585,2.0
la_bete_aimable,21.0,22.0,22.53846154,0.888888889,6.0,2.0,18593,61,0,0,6.0,0,32.0,False,Adults,Female,563.4242424242424,6.0
la_ele,21.0,29.0,24.05,0.666666667,9.0,0.0,98891,102,0,0,73.0,0,34.0,False,Adults,Female,2825.457142857143,73.0
la_funkee,,2.0,,0.0,2.0,0.0,28334,7,0,0,0.0,0,15.0,Unknown,Unknown,Unknown,1770.875,0.0
la_garza,25.0,63.0,25.40384615,0.474576271,15.0,5.0,35840,0,7,1,162.0,0,43.0,False,Adults,Male,814.5454545454545,170.0
la_roue_tourne,19.0,28.0,20.72222222,0.590909091,7.0,0.0,23759,64,0,0,20.0,0,35.0,False,Teens,Female,659.9722222222222,20.0
la_tish,,41.0,20.11764706,0.578947368,12.0,0.0,16216,33,0,0,7.0,0,17.0,Unknown,Unknown,Female,900.8888888888889,7.0
laa-brent,19.0,787.0,19.8676976,0.53701016,78.0,9.0,246453,4331,676,0,7150.0,0,28.0,False,Teens,Female,8498.379310344828,7826.0
laaarissa,18.0,36.0,19.06451613,0.542857143,3.0,0.0,28590,0,0,1,38.0,0,42.0,False,Teens,Female,664.8837209302326,39.0
laakso,22.0,18.0,21.38461539,0.333333333,2.0,0.0,79397,0,0,1,331.0,0,76.0,False,Adults,Female,1031.1298701298701,332.0
laazygirl,25.0,138.0,21.72727273,0.315384615,21.0,1.0,25060,400,0,0,75.0,0,20.0,False,Adults,Female,1193.3333333333333,75.0
labis,32.0,3.0,35.33333333,1.0,3.0,0.0,41812,9,4,0,3.0,0,76.0,False,Adults,Male,543.012987012987,7.0
laboromniafacit,,31.0,20.69230769,0.44,6.0,0.0,22761,123,0,0,,0,14.0,True,Unknown,Male,1517.4,
labratcunt,25.0,10.0,28.125,1.0,4.0,0.0,39189,50,0,1,39.0,0,68.0,True,Adults,Female,567.9565217391304,40.0
lace_maidens,,16.0,23.0,0.615384615,5.0,0.0,4705,135,0,0,2.0,0,8.0,Unknown,Unknown,Female,522.7777777777778,2.0
laceandleather_,20.0,13.0,24.11111111,0.636363636,3.0,0.0,19104,1,0,1,8.0,0,36.0,True,Teens,Female,516.3243243243244,9.0
laceyallen,19.0,5.0,19.0,0.5,3.0,0.0,16955,0,0,0,1.0,0,9.0,True,Teens,Female,1695.5,1.0
lachatarreria,,129.0,28.02222222,0.388349515,14.0,1.0,114023,2,0,1,130.0,0,61.0,False,Unknown,Male,1839.0806451612902,131.0
lachesiss,15.0,14.0,18.85714286,0.636363636,2.0,0.0,5702,21,0,0,0.0,0,10.0,False,Teens,Female,518.3636363636364,0.0
lachy8,17.0,31.0,17.92307692,0.392857143,3.0,0.0,20000,51,1,0,131.0,0,35.0,False,Teens,Male,555.5555555555555,132.0
lack0fdesign,28.0,20.0,28.1,0.642857143,3.0,1.0,117271,182,1,1,6.0,0,59.0,True,Adults,Male,1954.5166666666667,8.0
lacy-1,,4.0,26.5,1.0,1.0,0.0,21026,3,0,0,10.0,0,17.0,False,Unknown,Male,1168.111111111111,10.0
ladao_o,,30.0,18.9,0.555555556,8.0,0.0,6068,58,0,0,19.0,0,7.0,False,Unknown,Female,758.5,19.0
lade69,,21.0,19.92857143,0.352941177,6.0,0.0,19768,22,0,0,17.0,0,28.0,Unknown,Unknown,Unknown,681.6551724137931,17.0
ladeira,31.0,38.0,27.0,0.53125,10.0,1.0,78400,0,8,0,41.0,0,83.0,False,Adults,Male,933.3333333333334,49.0
lady-mistake,20.0,4.0,19.25,0.75,1.0,0.0,12481,20,0,0,1.0,0,12.0,False,Teens,Female,960.0769230769231,1.0
lady-rnb,24.0,55.0,22.97727273,0.551020408,11.0,0.0,38621,141,4,0,546.0,0,44.0,False,Adults,Female,858.2444444444444,550.0
lady_devita,,20.0,28.92307692,0.6875,6.0,1.0,40974,178,2,1,19.0,0,47.0,True,Unknown,Unknown,853.625,22.0
lady_dictator,,13.0,25.1,0.416666667,3.0,0.0,32206,53,1,0,0.0,0,60.0,False,Unknown,Female,527.9672131147541,1.0
lady_orchid,20.0,66.0,22.40740741,0.761904762,21.0,3.0,66663,793,0,0,1675.0,0,42.0,False,Teens,Female,1550.3023255813953,1675.0
ladyalchemist,21.0,10.0,21.85714286,0.777777778,1.0,0.0,42298,82,5,0,39.0,0,56.0,Unknown,Adults,Female,742.0701754385965,44.0
ladyashley3,,3.0,22.0,1.0,1.0,0.0,18896,4,0,0,2.0,0,23.0,Unknown,Unknown,Unknown,787.3333333333334,2.0
ladybuggin,32.0,20.0,31.66666667,1.0,7.0,2.0,26880,422,0,1,6.0,0,43.0,False,Adults,Female,610.9090909090909,7.0
ladygrnningsoul,29.0,22.0,29.57142857,0.333333333,7.0,1.0,56987,1828,0,0,8.0,0,39.0,True,Adults,Female,1424.675,8.0
ladyguardian,,65.0,29.93333333,0.981132076,12.0,3.0,61396,2,0,1,13.0,0,70.0,False,Unknown,Female,864.7323943661971,14.0
ladyinblackinc,,13.0,22.72727273,0.2,2.0,0.0,3090,52,0,1,3.0,0,4.0,False,Unknown,Female,618.0,4.0
ladykun,20.0,166.0,22.65467626,0.717105263,31.0,2.0,82152,98,60,1,902.0,0,64.0,False,Teens,Female,1263.876923076923,963.0
ladylithe,26.0,6.0,26.66666667,0.666666667,3.0,0.0,31370,16,0,1,9.0,0,48.0,True,Adults,Female,640.204081632653,10.0
ladymars_,,95.0,17.97260274,0.146067416,22.0,0.0,13382,114,0,0,36.0,0,17.0,False,Unknown,Female,743.4444444444445,36.0
ladymorbid,,26.0,24.0,0.818181818,4.0,0.0,25384,24,0,1,12.0,0,44.0,True,Unknown,Female,564.0888888888888,13.0
ladyplastic,18.0,176.0,19.84507042,0.475609756,32.0,0.0,79322,508,4,1,927.0,0,57.0,False,Teens,Female,1367.6206896551723,932.0
ladyrowenaiii,17.0,32.0,22.06666667,0.709677419,8.0,0.0,28109,7,32,0,149.0,0,25.0,False,Teens,Female,1081.1153846153845,181.0
ladyvampire11,16.0,137.0,21.42708333,0.380952381,26.0,2.0,13574,295,0,2,561.0,0,24.0,False,Teens,Female,542.96,563.0
ladyystardustt,,2.0,23.0,0.0,1.0,0.0,18595,25,0,1,1.0,0,14.0,Unknown,Unknown,Unknown,1239.6666666666667,2.0
ladyz777,,28.0,19.55,0.481481482,5.0,0.0,14553,50,2,1,9.0,0,26.0,Unknown,Unknown,Female,539.0,12.0
laerciobizzarri,22.0,8.0,18.57142857,0.428571429,2.0,1.0,22012,20,0,1,12.0,0,27.0,False,Adults,Male,786.1428571428571,13.0
lafas,,3.0,26.0,0.5,2.0,0.0,80893,17,0,1,3.0,0,52.0,Unknown,Unknown,Unknown,1526.2830188679245,4.0
lafuffola,17.0,23.0,23.36363636,0.7,12.0,1.0,31694,29,0,1,20.0,0,36.0,False,Teens,Female,856.5945945945946,21.0
lagarthea,,41.0,27.22222222,0.566666667,11.0,5.0,44790,0,37,0,78.0,0,37.0,Unknown,Unknown,Unknown,1178.6842105263158,115.0
lagarto72,,3.0,27.66666667,0.333333333,3.0,0.0,29596,0,0,1,2.0,0,46.0,Unknown,Unknown,Unknown,629.7021276595744,3.0
lagingerz,,0.0,,,0.0,0.0,71397,514,1,1,,0,50.0,True,Unknown,Female,1399.9411764705883,
lagp_man,22.0,4.0,17.33333333,0.0,2.0,0.0,15155,0,0,0,1.0,0,8.0,False,Adults,Male,1683.888888888889,1.0
lagrik,19.0,5.0,21.0,1.0,3.0,0.0,23846,502,0,1,1.0,0,29.0,False,Teens,Male,794.8666666666667,2.0
lahijadelalien,19.0,177.0,24.17293233,0.867132867,37.0,5.0,74203,352,16,2,,0,55.0,False,Teens,Female,1325.0535714285713,
lahn14,17.0,5.0,17.75,0.5,1.0,0.0,25220,59,0,0,6.0,0,47.0,False,Teens,Male,525.4166666666666,6.0
lahzz,,11.0,31.2,0.25,4.0,0.0,43610,668,3,2,32.0,0,71.0,True,Unknown,Male,605.6944444444445,37.0
laiammm,,3.0,23.5,1.0,2.0,1.0,15719,0,0,0,3.0,0,20.0,Unknown,Unknown,Female,748.5238095238095,3.0
laikas,34.0,2.0,35.0,1.0,2.0,0.0,34731,75,0,0,5.0,0,60.0,False,Adults,Female,569.360655737705,5.0
laisob,17.0,52.0,18.37209302,0.583333333,5.0,1.0,11511,37,0,0,23.0,0,7.0,Unknown,Teens,Female,1438.875,23.0
lakachakra,26.0,56.0,27.26666667,0.734693878,5.0,3.0,24863,129,0,1,36.0,0,40.0,False,Adults,Female,606.4146341463414,37.0
lake0212,,12.0,23.0,0.857142857,3.0,0.0,29277,0,0,1,2.0,0,20.0,False,Unknown,Unknown,1394.142857142857,3.0
lala_prefer,22.0,3.0,25.66666667,1.0,2.0,1.0,37696,1,0,0,5.0,0,71.0,True,Adults,Female,523.5555555555555,5.0
lalacat,21.0,14.0,21.66666667,0.166666667,6.0,0.0,31415,238,4,1,25.0,0,49.0,True,Adults,Female,628.3,30.0
lalala_lindsey,23.0,35.0,24.0,0.652173913,7.0,1.0,49550,532,0,0,22.0,0,46.0,True,Adults,Unknown,1054.2553191489362,22.0
lalalalolaaa,23.0,34.0,23.51851852,0.7,2.0,2.0,43446,40,0,1,25.0,0,64.0,True,Adults,Female,668.4,26.0
lalalange08,21.0,89.0,21.78666667,0.707317073,20.0,2.0,33759,2,1,0,85.0,0,60.0,True,Adults,Female,553.4262295081967,86.0
laland-,,20.0,17.9375,0.0,5.0,0.0,6801,0,0,0,10.0,0,7.0,Unknown,Unknown,Female,850.125,10.0
laleppa,25.0,10.0,23.0,0.833333333,2.0,0.0,35931,96,0,1,13.0,0,51.0,True,Adults,Male,690.9807692307693,14.0
lalester,,0.0,,,0.0,0.0,19680,116,0,5,1.0,0,20.0,Unknown,Unknown,Unknown,937.1428571428571,6.0
laligermanotta,17.0,1.0,,,1.0,0.0,8725,5,0,0,1.0,0,15.0,False,Teens,Female,545.3125,1.0
lalt,22.0,20.0,24.0,0.75,4.0,0.0,28938,201,0,0,42.0,0,47.0,False,Adults,Female,602.875,42.0
lamahama,20.0,12.0,19.75,0.545454546,3.0,0.0,16747,141,0,0,6.0,0,16.0,True,Teens,Male,985.1176470588235,6.0
lamariposaazul,27.0,15.0,30.83333333,0.846153846,7.0,0.0,31151,441,0,3,45.0,0,35.0,False,Adults,Female,865.3055555555555,48.0
lambert52,,0.0,,,0.0,0.0,53698,0,0,0,1.0,0,15.0,Unknown,Unknown,Unknown,3356.125,1.0
lamexness,22.0,88.0,23.5125,0.728395062,13.0,0.0,111478,297,118,1,105.0,0,67.0,True,Adults,Female,1639.3823529411766,224.0
laminatedparrot,,5.0,21.5,1.0,1.0,0.0,27776,10,0,0,2.0,0,39.0,Unknown,Unknown,Unknown,694.4,2.0
lamost10,34.0,2.0,26.0,0.5,2.0,0.0,7528,5,0,1,1.0,0,13.0,False,Adults,Male,537.7142857142857,2.0
lamour,23.0,42.0,24.44827586,0.540540541,15.0,1.0,232949,0,0,1,18.0,0,72.0,True,Adults,Female,3191.082191780822,19.0
lampard111,19.0,65.0,19.88461539,0.672727273,8.0,0.0,69501,155,40,1,118.0,0,41.0,False,Teens,Male,1654.7857142857142,159.0
lampartprint,,42.0,20.17647059,0.405405405,9.0,0.0,49255,9,1,0,36.0,0,39.0,False,Unknown,Female,1231.375,37.0
lamps210,17.0,7.0,22.4,1.0,3.0,1.0,24405,315,0,0,8.0,0,28.0,False,Teens,Male,841.551724137931,8.0
lanalizie,18.0,40.0,18.3125,0.567567568,3.0,2.0,10093,178,0,0,45.0,0,14.0,False,Teens,Unknown,672.8666666666667,45.0
lance7652,23.0,25.0,20.89473684,0.428571429,11.0,0.0,58279,349,1,0,48.0,0,29.0,Unknown,Adults,Male,1942.6333333333334,49.0
landelonge,18.0,49.0,18.48837209,0.355555556,9.0,0.0,48103,2,0,0,76.0,0,26.0,False,Teens,Male,1781.5925925925926,76.0
landiana,25.0,45.0,26.64705882,0.769230769,10.0,0.0,90159,1,5,1,31.0,0,75.0,False,Adults,Female,1186.3026315789473,37.0
landonmobile,25.0,18.0,31.8,0.461538462,2.0,0.0,35178,136,0,0,16.0,0,43.0,True,Adults,Female,799.5,16.0
landpartie,,14.0,29.66666667,0.6,2.0,0.0,55775,1536,0,1,4.0,0,63.0,Unknown,Unknown,Unknown,871.484375,5.0
lane-may,,12.0,20.0,0.9,3.0,0.0,4894,1050,0,1,453.0,0,7.0,Unknown,Unknown,Unknown,611.75,454.0
laneo_fm,23.0,4.0,22.25,0.5,2.0,0.0,17841,198,0,0,2.0,0,33.0,Unknown,Adults,Female,524.7352941176471,2.0
lanfordmio,,2.0,,1.0,1.0,0.0,38385,1,0,0,2.0,0,19.0,Unknown,Unknown,Unknown,1919.25,2.0
langdonmoye,,0.0,,,0.0,0.0,97079,0,0,0,0.0,0,19.0,Unknown,Unknown,Unknown,4853.95,0.0
langmestur_,24.0,5.0,20.66666667,0.6,3.0,0.0,11820,38,0,0,0.0,0,11.0,False,Adults,Male,985.0,0.0
langrisser,26.0,2.0,24.0,0.5,2.0,0.0,50538,21,4,0,1.0,0,61.0,True,Adults,Male,815.1290322580645,5.0
langsuirx,,8.0,23.5,0.857142857,2.0,0.0,26066,382,0,1,11.0,0,32.0,False,Unknown,Female,789.8787878787879,12.0
lanikaps,22.0,5.0,22.0,0.6,2.0,0.0,69357,116,0,1,0.0,0,15.0,True,Adults,Female,4334.8125,1.0
lankydutchman,26.0,2.0,23.5,0.5,2.0,0.0,72866,0,0,0,1.0,0,71.0,True,Adults,Male,1012.0277777777778,1.0
lanselote,24.0,11.0,23.625,0.625,3.0,0.0,35312,2,0,0,11.0,0,33.0,False,Adults,Female,1038.5882352941176,11.0
lantisescudo,29.0,3.0,28.66666667,0.666666667,2.0,0.0,32021,0,0,1,1.0,0,53.0,True,Adults,Male,592.9814814814815,2.0
lapiezita,21.0,14.0,22.92307692,0.230769231,1.0,0.0,9403,2,0,0,3.0,0,10.0,False,Adults,Male,854.8181818181819,3.0
lapinz,30.0,0.0,,,0.0,0.0,8646,0,0,0,0.0,0,14.0,False,Adults,Male,576.4,0.0
laprunemaker,26.0,2.0,24.5,0.5,2.0,0.0,22478,30,0,0,0.0,0,26.0,False,Adults,Male,832.5185185185185,0.0
laqua66,22.0,7.0,23.0,1.0,2.0,1.0,95514,44,0,0,12.0,0,84.0,True,Adults,Male,1123.6941176470589,12.0
laraaanogueira,,13.0,18.27272727,0.75,1.0,0.0,8341,9,0,1,2.0,0,11.0,Unknown,Unknown,Unknown,695.0833333333334,3.0
lare__uh,18.0,18.0,18.88235294,0.6875,1.0,0.0,11851,212,0,0,1.0,0,15.0,False,Teens,Female,740.6875,1.0
laresistanceska,23.0,114.0,22.74725275,0.603960396,13.0,3.0,71462,0,2,1,81.0,0,72.0,True,Adults,Male,978.931506849315,84.0
lari_e,,17.0,19.15384615,0.333333333,4.0,0.0,13436,0,0,0,6.0,0,25.0,False,Unknown,Female,516.7692307692307,6.0
lariissajos,18.0,23.0,19.28571429,0.75,2.0,0.0,5717,100,0,0,16.0,0,9.0,False,Teens,Female,571.7,16.0
larinanash,22.0,11.0,20.88888889,0.444444444,2.0,0.0,30134,40,0,0,1.0,0,44.0,True,Adults,Unknown,669.6444444444444,1.0
larinha19,18.0,33.0,20.65517241,0.35483871,5.0,0.0,31499,105,0,0,12.0,0,42.0,False,Teens,Female,732.5348837209302,12.0
larissahtln,16.0,29.0,17.60869565,0.08,6.0,1.0,43631,58,2,0,6.0,0,23.0,False,Teens,Female,1817.9583333333333,8.0
larryjrogers,,7.0,39.25,0.8,2.0,0.0,82934,445,0,1,3.0,0,36.0,Unknown,Unknown,Unknown,2241.4594594594596,4.0
larsbert,20.0,20.0,20.15384615,0.944444444,4.0,0.0,24350,95,0,1,16.0,0,45.0,True,Teens,Male,529.3478260869565,17.0
larsistelekker,21.0,18.0,22.4,0.533333333,2.0,0.0,27541,35,0,0,30.0,0,18.0,False,Adults,Male,1449.5263157894738,30.0
larsulrik666,20.0,2.0,20.0,0.5,2.0,0.0,8550,3,0,0,2.0,0,15.0,Unknown,Teens,Male,534.375,2.0
larsz,28.0,59.0,27.43902439,0.755102041,12.0,1.0,89779,332,1,5,107.0,0,72.0,False,Adults,Male,1229.849315068493,113.0
lartzze,20.0,7.0,20.66666667,0.8,1.0,0.0,39907,2,0,1,6.0,0,61.0,False,Teens,Male,643.6612903225806,7.0
lary_filth,,117.0,21.92708333,0.619047619,22.0,3.0,34554,93,0,2,66.0,0,14.0,False,Unknown,Female,2303.6,68.0
laserkarl,23.0,12.0,22.875,0.375,5.0,0.0,50909,51,2,0,19.0,0,67.0,False,Adults,Male,748.6617647058823,21.0
lasharor,21.0,2.0,18.5,1.0,2.0,0.0,26615,19,0,1,1.0,0,44.0,False,Adults,Male,591.4444444444445,2.0
lashestoashes,17.0,29.0,19.65217391,0.269230769,12.0,2.0,22042,23,0,0,6.0,0,19.0,True,Teens,Female,1102.1,6.0
lashlo,28.0,100.0,25.35616438,0.590909091,12.0,1.0,114650,156,3,0,69.0,0,72.0,False,Adults,Male,1570.5479452054794,72.0
laska_z_pol-ska,21.0,24.0,22.21052632,0.590909091,2.0,0.0,117200,483,2,1,136.0,0,36.0,False,Adults,Male,3167.5675675675675,139.0
laskovic,18.0,30.0,18.30434783,0.678571429,2.0,0.0,21579,49,0,0,20.0,0,32.0,Unknown,Teens,Male,653.9090909090909,20.0
lasociety,,0.0,,,0.0,0.0,10644,0,0,0,0.0,0,17.0,True,Unknown,Unknown,591.3333333333334,0.0
lasonea,21.0,10.0,20.33333333,0.571428571,1.0,1.0,35206,222,140,0,5.0,0,48.0,True,Adults,Female,718.4897959183673,145.0
laspinosa,21.0,35.0,23.0,0.592592593,4.0,0.0,41619,0,0,0,20.0,0,43.0,True,Adults,Female,945.8863636363636,20.0
lasse1989,21.0,39.0,23.06451613,0.657142857,5.0,2.0,47359,34,1,1,74.0,0,46.0,True,Adults,Male,1007.6382978723404,76.0
last-in-line,21.0,27.0,26.63157895,0.636363636,7.0,0.0,54561,21,31,1,38.0,0,71.0,False,Adults,Male,757.7916666666666,70.0
last_city,,110.0,22.75,0.7,19.0,2.0,54264,171,1,0,76.0,0,29.0,False,Unknown,Unknown,1808.8,77.0
last_dekabr1st,22.0,5.0,20.66666667,1.0,1.0,0.0,22861,4,0,0,1.0,0,19.0,False,Adults,Male,1143.05,1.0
last_fuck,19.0,5.0,18.5,1.0,2.0,0.0,40155,0,0,0,11.0,0,20.0,False,Teens,Male,1912.142857142857,11.0
last_on_bleach,22.0,29.0,22.83333333,0.55,2.0,1.0,70911,88,52,1,70.0,0,68.0,True,Adults,Male,1027.695652173913,123.0
lastdeadfenix,29.0,8.0,26.2,0.625,3.0,0.0,28603,86,0,0,2.0,0,21.0,False,Adults,Female,1300.1363636363637,2.0
lastelta,,0.0,,,0.0,0.0,21029,98,0,0,0.0,0,13.0,Unknown,Unknown,Male,1502.0714285714287,0.0
lastformusik201,,0.0,,,0.0,0.0,19160,78,0,0,1.0,0,16.0,Unknown,Unknown,Unknown,1127.0588235294117,1.0
lastkayel,,12.0,21.33333333,0.222222222,7.0,0.0,77021,14,3,1,4.0,0,62.0,False,Unknown,Male,1222.5555555555557,8.0
lastkryptonian,23.0,9.0,24.4,0.4,1.0,1.0,34009,22,0,1,3.0,0,52.0,False,Adults,Male,641.6792452830189,4.0
lastofthefamous,22.0,45.0,22.63157895,0.538461539,12.0,1.0,44477,131,3,1,64.0,0,63.0,True,Adults,Male,694.953125,68.0
lasttao,21.0,20.0,21.0,0.684210526,3.0,0.0,24267,11,0,0,6.0,0,44.0,Unknown,Adults,Male,539.2666666666667,6.0
lastuniform,,1468.0,25.70154686,0.523919753,74.0,29.0,37882,99,7,2,645.0,0,69.0,Unknown,Unknown,Male,541.1714285714286,654.0
lastwerewolf86,,1.0,22.0,0.0,1.0,0.0,5056,5,0,1,2.0,0,7.0,Unknown,Unknown,Unknown,632.0,3.0
laszlo1960,,1.0,23.0,1.0,1.0,0.0,29939,260,0,1,1.0,0,23.0,Unknown,Unknown,Unknown,1247.4583333333333,2.0
latarsky,21.0,10.0,22.11111111,0.222222222,1.0,0.0,46801,17,0,0,5.0,0,56.0,False,Adults,Male,821.0701754385965,5.0
lateofthepier,19.0,72.0,20.38181818,0.344827586,19.0,1.0,41012,33,2,0,116.0,0,33.0,True,Teens,Male,1206.235294117647,118.0
lateraluis,26.0,30.0,25.76470588,0.55,9.0,0.0,37638,36,22,1,47.0,0,65.0,False,Adults,Male,570.2727272727273,70.0
laternamagika,,54.0,26.43333333,0.677419355,10.0,3.0,39499,198,0,2,41.0,0,60.0,Unknown,Unknown,Unknown,647.5245901639345,43.0
latexh,42.0,4.0,42.0,1.0,1.0,0.0,69088,3,0,4,3.0,0,58.0,False,MiddleAged,Male,1170.9830508474577,7.0
latinocrush,18.0,243.0,19.50952381,0.656652361,44.0,5.0,42289,297,13,0,1905.0,0,28.0,False,Teens,Female,1458.2413793103449,1918.0
latniak,23.0,8.0,23.14285714,0.8,1.0,0.0,128569,93,13,1,8.0,0,67.0,False,Adults,Male,1890.7205882352941,22.0
latsson,22.0,17.0,24.4,0.857142857,5.0,0.0,43426,0,1,1,18.0,0,80.0,False,Adults,Male,536.1234567901234,20.0
lattenbolzer,,1.0,17.0,0.0,1.0,0.0,45654,27,0,0,1.0,0,26.0,Unknown,Unknown,Unknown,1690.888888888889,1.0
laucish,19.0,35.0,21.64285714,0.59375,10.0,0.0,43750,218,2,1,43.0,0,62.0,True,Teens,Female,694.4444444444445,46.0
laudian2,,2.0,23.0,0.5,1.0,0.0,32523,49,0,0,1.0,0,25.0,Unknown,Unknown,Unknown,1250.8846153846155,1.0
laudunk,23.0,4.0,22.33333333,0.5,2.0,2.0,21312,37,0,0,64.0,0,32.0,True,Adults,Female,645.8181818181819,64.0
laughtrack,23.0,36.0,23.36,0.607142857,7.0,0.0,51841,28,3,1,41.0,0,64.0,True,Adults,Female,797.5538461538462,45.0
launchingpad,25.0,5.0,27.0,0.5,1.0,0.0,20966,56,0,0,3.0,0,31.0,True,Adults,Unknown,655.1875,3.0
laur3ntiu,23.0,6.0,20.66666667,0.333333333,2.0,0.0,44704,987,37,9,266.0,0,29.0,False,Adults,Male,1490.1333333333334,312.0
laur8,17.0,2.0,23.0,1.0,1.0,1.0,7838,32,0,0,1.0,0,8.0,True,Teens,Female,870.8888888888889,1.0
laura-jayne91,20.0,2.0,42.0,0.0,1.0,0.0,21950,0,0,0,1.0,0,16.0,True,Teens,Female,1291.1764705882354,1.0
laura0306,16.0,15.0,16.5,0.642857143,2.0,0.0,24047,109,0,0,18.0,0,21.0,True,Teens,Female,1093.0454545454545,18.0
laura_helena,,5.0,20.25,0.25,3.0,0.0,41038,6,0,0,3.0,0,25.0,False,Unknown,Female,1578.3846153846155,3.0
laurakbach,,2.0,21.0,0.5,2.0,0.0,20491,2,0,0,1.0,0,36.0,Unknown,Unknown,Female,553.8108108108108,1.0
lauramcardenas,16.0,31.0,22.54166667,0.814814815,7.0,0.0,6973,128,0,0,22.0,0,12.0,False,Teens,Female,536.3846153846154,22.0
lauratae,22.0,16.0,23.33333333,0.846153846,1.0,1.0,11687,149,0,0,10.0,0,8.0,False,Adults,Female,1298.5555555555557,10.0
laurawang,20.0,16.0,21.22222222,1.0,3.0,0.0,33807,35,0,0,2.0,0,48.0,False,Teens,Female,689.9387755102041,2.0
laurawtfuck,15.0,63.0,18.02,0.310344828,7.0,0.0,16384,175,0,1,23.0,0,11.0,False,Teens,Female,1365.3333333333333,24.0
lauren_titmus,19.0,2.0,17.0,0.0,2.0,0.0,14131,44,0,0,0.0,0,19.0,True,Teens,Female,706.55,0.0
laurenbloemke,,6.0,22.0,0.333333333,2.0,0.0,46611,4,1,0,9.0,0,64.0,Unknown,Unknown,Unknown,717.0923076923077,10.0
laurent_b,,1.0,,0.0,1.0,0.0,81296,4,0,1,62.0,0,49.0,Unknown,Unknown,Unknown,1625.92,63.0
laurenthevegan,21.0,11.0,20.75,0.375,1.0,0.0,53165,0,0,1,15.0,0,55.0,Unknown,Adults,Female,949.375,16.0
laurentlubbers,25.0,1.0,21.0,1.0,1.0,0.0,7235,15,0,0,1.0,0,13.0,False,Adults,Male,516.7857142857143,1.0
lauriebru,,0.0,,,0.0,0.0,17384,489,0,0,0.0,0,25.0,Unknown,Unknown,Unknown,668.6153846153846,0.0
lauriette91,20.0,44.0,22.05405405,0.564102564,2.0,5.0,135707,157,0,0,8.0,0,37.0,False,Teens,Female,3571.2368421052633,8.0
laurisvrm,21.0,95.0,24.77941177,0.703703704,18.0,5.0,42035,592,0,1,181.0,0,46.0,False,Adults,Female,894.3617021276596,182.0
lautstarkpromo,,32.0,28.85,0.5,8.0,8.0,42013,12,0,0,2.0,0,44.0,False,Unknown,Unknown,933.6222222222223,2.0
lauzlauz,24.0,34.0,23.85714286,0.696969697,6.0,1.0,50147,136,0,0,35.0,0,70.0,True,Adults,Female,706.2957746478874,35.0
laven0000,,0.0,,,0.0,0.0,19873,0,0,0,1.0,0,23.0,Unknown,Unknown,Unknown,828.0416666666666,1.0
laverda91,20.0,17.0,19.92307692,0.571428571,2.0,0.0,44004,34,0,0,0.0,0,39.0,False,Teens,Female,1100.1,0.0
lavillianess,22.0,7.0,20.83333333,0.5,6.0,0.0,65607,77,0,0,1.0,0,19.0,True,Adults,Female,3280.35,1.0
lavitas,17.0,4.0,52.0,1.0,3.0,0.0,32520,67,0,2,2.0,0,34.0,False,Teens,Male,929.1428571428571,4.0
lavos1337,,1.0,,,0.0,0.0,53116,2,0,0,2.0,0,66.0,Unknown,Unknown,Unknown,792.776119402985,2.0
lawlzbraah,18.0,1.0,,,0.0,0.0,17944,0,0,0,1.0,0,22.0,True,Teens,Female,780.1739130434783,1.0
lawr3nce,21.0,57.0,27.18181818,0.76,19.0,8.0,28862,177,1,5,2.0,0,29.0,False,Adults,Male,962.0666666666667,8.0
laylinha_mah,24.0,9.0,22.5,0.666666667,1.0,0.0,7111,8,0,0,3.0,0,6.0,False,Adults,Female,1015.8571428571429,3.0
lazerwaffle,,0.0,,,0.0,0.0,18036,3,0,0,1.0,0,32.0,Unknown,Unknown,Unknown,546.5454545454545,1.0
lazu90,21.0,11.0,19.22222222,0.9,5.0,0.0,72681,116,0,1,31.0,0,58.0,False,Adults,Male,1231.8813559322034,32.0
lazy-planet,,198.0,25.20720721,0.162337662,4.0,4.0,20760,3,0,0,27.0,0,14.0,False,Unknown,Unknown,1384.0,27.0
lazy_eyelids,19.0,82.0,22.30645161,0.514705882,19.0,4.0,33083,443,1,0,111.0,0,32.0,False,Teens,Female,1002.5151515151515,112.0
lazygamer,28.0,4.0,35.0,0.666666667,1.0,0.0,49663,133,0,1,1.0,0,90.0,True,Adults,Male,545.7472527472528,2.0
lazyk17,27.0,8.0,26.0,0.666666667,1.0,0.0,75100,88,3,1,0.0,0,77.0,True,Adults,Male,962.8205128205128,4.0
lazymofo,33.0,9.0,39.25,0.75,1.0,0.0,66805,783,15,2,8.0,0,82.0,True,Adults,Male,804.8795180722891,25.0
lazypeeg,22.0,16.0,20.64285714,0.0625,3.0,0.0,38594,1,5,1,97.0,0,60.0,True,Adults,Male,632.688524590164,103.0
lbenderl,,2.0,26.0,1.0,1.0,1.0,52947,76,0,0,1.0,0,33.0,Unknown,Unknown,Unknown,1557.264705882353,1.0
